,clientes,cantidad_pedidos
4328,b6ef1cb6c4205a23d3a13bba6320c1a2,1
4329,b6e333234b9abfc51d7e00157d29f8f7,1
4330,b6e3114351fe7b547195b542cb8fb006,1
4331,b6d5fd7b03f36ea0cc2e04df2ee26ca1,1
4332,b6ccdcce8f60189ba221b69e1ee12401,1
4333,b6cbe1a8674ee23e9fb086e3c61677b8,1
4334,b6cb19f417ed8b54153d8b32f2789449,1
4335,b6c5dc6ddcb93efe16687dc272f74aa3,1
4336,b6c1089bf453e24b2ebe25d98dd30ebc,1
4337,b6b8d9b2f9f75e41f08353b3c5e59b56,1
4338,b6b6746bb49e73275d7d93671b3c4172,1
4339,b6b2c3c8fd76769b478618a3c2505009,1
4340,b6ae19f87d8ffe88757aa202a1265973,1
4341,b6ac496f881998e353f46cd2dac7ea81,1
4342,b6a33694a61ce90b222b3d23d9ba5f4e,1
4343,b6a23d8cd86f2144a534c2627196f69d,1
4344,b6a1661fb4819608724d58226c7a90c7,1
4345,b69dceda4140ec6092310b44df4c3962,1
4346,b69d80e77b9f6172a5fe86c1979dbc6e,1
4347,b69a3268b3ab473d6ef27be47ef2ca78,1
4348,b69360e2daba44347ed7e5bbc548da55,1
4349,b68693bf3295ad9e895d2adce45deb7c,1
4350,b684b5160d8661dcc3ea1a0a90f9f000,1
4351,b68052fd1baff3a078738bae9a62589f,1
4352,b67c986980cc181b140d2334e3ec4150,1
4353,b67c39b6d9b247db540c6ccf6c3cf72d,1
4354,b67b789e0fba679332dea99a8d881001,1
4355,b66ebea9fad19535d1134154668d4129,1
4356,b66334c4c37963ae449fb6a9c1ad0924,1
4357,b660717312f58ee8cb6f0bb1871209e9,1
4358,b65b4e0ccf23f096b3eb8bce350a400a,1
4359,b659cd169fc6bc95af0bb457f844df0c,1
4360,b65978ce502841c86bc033984d247c3f,1
4361,b654c99744f2fa112d4f7a7762ecfdfe,1
4362,b65363c9ba68dfa650c0a5816e155715,1
4363,b64c1738ccd9af56fafe8dc5f0d398a7,1
4364,b6497ecc6318ebd0d5c22091f702fcc8,1
4365,b646eef30a884044c22e9337e16298d7,1
4366,b643c19d91a65d73f94ba8e037668986,1
4367,b642cb0ef1ddecffd8d89fbd90300c84,1
4368,b64064e3ae051f50b6f1eb12552d30e4,1
4369,b64000eecc614f6f937967175d083228,1
4370,b63eaeb5bacf8071dcf6b393e475bdcb,1
4371,b63d9860c48fa7b3688fad6d5ffcd6a4,1
4372,b63a09b69bafe4a625167b72be24d08c,1
4373,b6357731006bb3d101121df510e50d30,1
4374,b633def81870b841c12f96545110cbbb,1
4375,b62f89621c53271b37571d7f0aaf380e,1
4376,b62df0dde1d4803a71838e0f0d7da2a2,1
4377,b62c3cdf86ff4fe2c9ae47efa875f838,1
4378,b623f986adb376aa2770d126c1b598c8,1
4379,b621ac736971663d7aede4222074d3fe,1
4380,b61e4d5dfd9632fb86a0302ac0818c28,1
4381,b6172f1929f3af288c2f3693f2d05dd9,1
4382,b6108acc674ae5c99e29adc1047d1049,1
4383,b60e4514e16067998bf7e7debd55a824,1
4384,b5fd73f0c5886ac8980f9411fb094115,1
4385,b5fc21ee05bf5da15eb9466bfcddb22a,1
4386,b5fa61f2567cdaf80cfed257b8e2a365,1
4387,b5f48e65c14e0e73846f1b0f8611c64e,1
4388,b5f42a53cc42e8aaaac5bc30fb9e3f99,1
4389,b5ed05624b6470c0e8193a32df337453,1
4390,b5e04fc588d13ee10dd2257351fbb126,1
4391,b5dc8dea53a2cd22f392d462c6566cb1,1
4392,b5d39d4dc9c6bdccfa06a054d4385196,1
4393,b5ccc57b179210bda569df984bdf7df3,1
4394,b5cc879f8bbf1de1a7ca34e4f3052c2d,1
4395,b5c3d4ecfd7b7c1f1fce995513bb1b34,1
4396,b5be7a62bae2b8f3b867d2e9ba629a59,1
4397,b5b4a3b4816d929131b326e43438e045,1
4398,b5b17a60619a0246c3ffcc70b44a49ff,1
4399,b5af880788fd18dc583db64755bf0a56,1
4400,b5a873077a79d73dff6222a35b7a4f79,1
4401,b5a23452239b6ed2e19d8ec051457bb0,1
4402,b599641f400f126013e160894bd409e2,1
4403,b598d6591ec1faa44e378483e526953b,1
4404,b58f50157d478adbfc55b913e411aed8,1
4405,b58f4f278a37976550360ac12328c852,1
4406,b58b786c05946b12b4028f3b76099009,1
4407,b5841660cdccf5c0dde07b5f1728777f,1
4408,b5804d90954a35172176fc8d95c97116,1
4409,b57d6f719e74fcb448709359e24f9d2f,1
4410,b579f0174ebac4c6a6f4bfbdeae79770,1
4411,b5733c1a1d5267ff6e9e23ac7bd0155d,1
4412,b57308b5ffef78ead8fa2588aeebc2f3,1
4413,b56c60ed244eed72ff5640a41bf254d5,1
4414,b56bf92640a2fe29cd6212bf5f553096,1
4415,b5653aa179c080658d4c6aaa891838aa,1
4416,b553fcaa629a8358eb9c498eed5343af,1
4417,b54e1edda36c3e8918ba9c97ec8c7c4e,1
4418,b549673f2c471b17bb000c264dfe252d,1
4419,b5447d364a6201833d7e004e22283a6c,1
4420,b540762594751cf6c1841aa8788c364b,1
4421,b53b27d7c61cc80d2b2eaf6f1ff8a861,1
4422,b533e550675cfa12227a15e554a33714,1
4423,b524e6b14cab87538060a16ceb4defc4,1
4424,b51cae896d98fa97fd55a38efb71794a,1
4425,b5177190a5290ab9335fd4f2537aaa4a,1
4426,b507e4aca8c030b247cebc90574ea6b2,1
4427,b50458902a59ba33802917166adaf31a,1
4428,b500796aff2ccdca14cd3659f5ec4977,1
4429,b4fc454d05ffad7daaf0115ff3eb1f38,1
4430,b4f1ff0a8427c0b4124fa53415c204fb,1
4431,b4ed71ab794dd2e18336ccdc3d9bcf42,1
4432,b4e9081fbe80a81ef8477723a6533591,1
4433,b4dd1edfb454e09a915bcd75b653cb8f,1
4434,b4cbbdb27acf4ab5cea849cc2c8ca64a,1
4435,b4c7de73bde9cfbbf56f445de459e0a1,1
4436,b4c57c796e2807577956b7525d60c776,1
4437,b4c50a347f504c086ba2bf11bf8af5c8,1
4438,b4c043504d96f3ec89b0d7b8f4b94945,1
4439,b4be8ffe5a39196f0098f30316f7d7a1,1
4440,b4be434bcbf5fac41b8be0e055135c9a,1
4441,b4b93491c3e5b9ab873b06848b83ad3d,1
4442,b4b93208f74738929b257289b4fffb16,1
4443,b4b90b2b382d7691962d0f7704a4dc06,1
4444,b4b88e47a9a425f0652ec4d2b6502fee,1
4445,b4a9efda098bbefeff0c5036cf915eb9,1
4446,b4a76bacd02c4823afd23c34e8ea92e4,1
4447,b4a5f78a2ced5a6fe02ffec98e1c92dd,1
4448,b4a5f3d0becb4574e563e90cc42024ec,1
4449,b4a14bd29c6da3d4b9a28abac2047194,1
4450,b49810dca56f5fe16ea32f249a5fb3b5,1
4451,b491415601f1ff86ad985f8111453dff,1
4452,b48f1b4a887bf264477c30ae580a981a,1
4453,b48d4174294cc546a7745ef40258de49,1
4454,b48ae2720451750352628377eab83ea8,1
4455,b48a83f209e95c1d6b16462856b97315,1
4456,b48a5ce04c2fb8f292e9762c1df4c3fc,1
4457,b48a25bab51e47e5221c681676457c6e,1
4458,b489e57fc1681f570bb5df9128c02f99,1
4459,b4891a8e1c6726d478568eb2422dcce9,1
4460,b487ee8ae3db526610eaefeae1e1412b,1
4461,b487cbba285da81fdf182c562bf8c1b4,1
4462,b4876c0cf2de5a5cd5fa8388ce23d648,1
4463,b4875644308426fc74de2a855f10c0cf,1
4464,b47eca1faaf4b9de38633feca02857b0,1
4465,b47eca05c669e575e9451ef1831f6d75,1
4466,b4739233753be99a2078cb6588e97c56,1
4467,b473037c9a5238bb73f2392b19f203ba,1
4468,b470cd2352e69c4996608a61fe29f52c,1
4469,b46c73397917de0e900df2adc02d1e2d,1
4470,b46c28c9303dcfee5b1fdcfad41c76a4,1
4471,b45f94f3b26b9096c7af8c523a2c9edc,1
4472,b45706a76852d3d027f1872fd77bc2c9,1
4473,b455edfdc265bf5a0f5bffd01f36b86a,1
4474,b4527423469300ee354458e1b5f961be,1
4475,b451c6a6c5b26e754acb926b131c1ece,1
4476,b451327530ee1dc95a3c03f34d97acf2,1
4477,b44e1f9810edefc97e2037154fc20a7b,1
4478,b44b257779f3aca20ac942b76cbce2ab,1
4479,b43c1a277315331de31c570690050f60,1
4480,b43757352445858454095433204bf8df,1
4481,b43437109e9263e3f075f15b1404062f,1
4482,b4324bf24671bd5c4ebfcd2a8c639e86,1
4483,b431e4fa975171eec47c6e346c4dfdc2,1
4484,b431ccf71994c411287941dbccf54ca7,1
4485,b428f59c73c1bbeb3584744b4570654b,1
4486,b424dcee3a1c3fd29178ed9623a773c9,1
4487,b41c195ce0ad1bd16163dba3b83637de,1
4488,b4169996e5a7dd05729cdb8a304b2fba,1
4489,b4125510d33b4b70c6752dc9b732fe79,1
4490,b411232f1d276e903f05d51457de09b7,1
4491,b4106ea647cdaefbf92c28cdc1c2b918,1
4492,b40dbfe9e5c408e8e4d943656ad1ece6,1
4493,b405e3156bea0a8357952361f85ba3cc,1
4494,b3f1139ef7694b617dc5d3aecf43703b,1
4495,b3f022d93fd7d29a984acb2470b83791,1
4496,b3e4580ea75733540a3fd94cde5ced67,1
4497,b3dec7c277aa6dc3286018616ac9322c,1
4498,b3dc14fb76e3cd271c73ecfdf6b9fe1c,1
4499,b3db13e8b7b325151c12ce826234f338,1
4500,b3dab5cb596c07eaf96a4325b61f6896,1
4501,b3d8e92bc26ae3ce1c7f05120ce0f243,1
4502,b3d6eae7841038cd56fcb6f8f773d684,1
4503,b3d6298b8104dd86e141bdab0f98b851,1
4504,b3cd7fbf4c845b2d32ac4f5ce94b463f,1
4505,b3ccffc2716943cbfae0557e97aa5c61,1
4506,b3c8fb9d85695ebf6d9b1c1fe8a1fbd1,1
4507,b3c45ba56e29a396943783b4a80785fc,1
4508,b3c3ded83fde176416890b31406e2415,1
4509,b3be47a665b75181ac9728442d970dde,1
4510,b3bdf81199df64fa6e7dc57a0e588cf9,1
4511,b3b7208a78ac75f047137484768a868d,1
4512,b3af9d78fe4fc6494e121d9c19f1f775,1
4513,b3ace3f37470c0ed9d927e15c1e591d2,1
4514,b3a842ea215dc63f6094842e817f9bdb,1
4515,b3a6784fab05edd31ceb7c5f5f4669ce,1
4516,b3a25c346185399faa6dffb029a9d8b6,1
4517,b39eefe231ee42e53b8622b984b21115,1
4518,b39149be6a2259e7a11996ade9614928,1
4519,b38b9c207af3b339e098f7404f80f54d,1
4520,b388a93f3fdda4dc124231dfb9bd06d3,1
4521,b38838a2e47596dfee72a270515302e1,1
4522,b385b62519a0bca70eb07f4bd41fdefd,1
4523,b381a905e677e24277fbacc1afef5807,1
4524,b37b521e9947a4fc51cd2c7375cfc4d6,1
4525,b3731fc14985e00b00a37b3ee70584a8,1
4526,b34ef4d4fb47da83dea5a84f7c01f476,1
4527,b34605642384ea6e2724601a2495a6e4,1
4528,b331ffa5c1df4e360f78fc2c8919c9ad,1
4529,b316e256ce45161d3ab81f74834376e8,1
4530,b312448665a053784d8affae3782595e,1
4531,b30dc2706c2d00ef71ed80a75eb242f7,1
4532,b30be1a65c6d6a9e6b1447e05048a520,1
4533,b302429b41cf3e601313a193da0f6a97,1
4534,b2f6d1a1efef637d37b0654fdb259716,1
4535,b2f4ca50352ef05b755693d159d82147,1
4536,b2f0a1896feb1208a49961fbe93a7d3b,1
4537,b2ecd194d32a51b5aefb538169362dbf,1
4538,b2eab24a3d081f9ca92ac6c64166c672,1
4539,b2e49db04cda33477b966a40343065bf,1
4540,b2dcabd21651edcda7049a8a2aa52a75,1
4541,b2d94125508fa9d71cb3fa0ab7f2bd5b,1
4542,b2d2b4204f7fc4b4aeca38e3cd680a7e,1
4543,b2cf27725215d78797c4f00e05f642f7,1
4544,b2c59485a6c797464a23de924cb1a490,1
4545,b2baae9ee4c89484d37fb227225bdea0,1
4546,b2b9e99d5f69f8064430a696b0db9c0e,1
4547,b2b9d8df6bf7845fd234b7ebabdff6c3,1
4548,b2b114ecefe93aa93d0f2bdd14ac8f84,1
4549,b2b0a30cda12d5ef18336c55c986ba42,1
4550,b2b02a3da4c9e3cbc83700b0a482d130,1
4551,b2ad92bb9f34fa35457f37f444c4d7d2,1
4552,b2ad5a5e154642b975afe1d70ef27f63,1
4553,b2a8277624dd3a5048145024016f980f,1
4554,b2a6c72206db8783c8cd128885eb262d,1
4555,b2a078cc9dd250ebef40f4e3d4e1d19e,1
4556,b29e4b51682d4ed20d84d03fdc4d0a8e,1
4557,b29b2db0533f6ed62aa570195e791842,1
4558,b2990d3c2634f34154748086a2767506,1
4559,b298610969062f1695744f347006695d,1
4560,b28a2a196e0b078fa4b86885041b4ca6,1
4561,b27e39a421d71a38ef5c84a0c4f453cd,1
4562,b2789bbd1e8e71b6f4b16a2806dcdd11,1
4563,b272a9d24a746262810c46f4b6b5fb5d,1
4564,b2721cd583ed718f04e636e3cbbaabc0,1
4565,b26fa76ddf33e534491e4ec46f51bc64,1
4566,b25f3cc021d7fd0d1340785cc8bd5001,1
4567,b25c62ba4fc28e41117f8026bf9a31b5,1
4568,b2563478ebf8bdfe13eca2364484373a,1
4569,b2526804c81e5a51b34b26cb316d1174,1
4570,b24f550daff91e457c446db85553ede0,1
4571,b2495c024ce0fcaaeb63cdbf58c25316,1
4572,b243a126340bd59036aac7d3ea38c6cd,1
4573,b240e9c78ced2be911801461388bb6fa,1
4574,b23fca872b3e0e088f5db7374b0c11c5,1
4575,b239b3d65726c187cdd7c52c94254db0,1
4576,b237774826133af5565c525947bc5d3b,1
4577,b2367e7214a40753edef8c4dac2717ca,1
4578,b233915725d368ec61c224efb81ed915,1
4579,b22a0549b8ec4030adb91fa355eea83b,1
4580,b224a6cd45d83bd68f6632a2ec365527,1
4581,b21b70ecf581fa5addd602adc787d832,1
4582,b215ddb53799c3a910f361f7d2d5d834,1
4583,b20060de6cb6e49f4fbcf32a9effb25b,1
4584,b1fc3e5a5a1beeed3fc59019282564d2,1
4585,b1f98bcf9ce41585ead4c40a01f649f2,1
4586,b1f8d8ebab0d8174f573bb6797ba8240,1
4587,b1f7a17e4b8df4dc62658689775458bd,1
4588,b1f0955aaa02269233cd369bc5241ec0,1
4589,b1eebbf219187a4d9f15d147e5b74757,1
4590,b1e4ccc7e30b0cc3829045cd68406769,1
4591,b1e27e4eb8b0c4a0c37bad75545b4164,1
4592,b1d889f6acf2007dc911d3f89f60ccc3,1
4593,b1c81e399b75b49837eaf83c9075663a,1
4594,b1c7eba683a980e054bbd1e870414446,1
4595,b1c56d60934f1f0ea656c0b475d865cd,1
4596,b1c3a2eb5dd4e5653ed72d8c1b0f8853,1
4597,b1c38836e338c83451c86b61f43b54ed,1
4598,b1c23dfd25f3f78d473cb5070d05bac1,1
4599,b1c1982ae7d25948e2c9fbec7c71a17b,1
4600,b1be5bbc17495f44b315b30d8147314c,1
4601,b1ba4efb4959b74f4243007376ed19fe,1
4602,b1b4ff54de506a5d050614d9884e47f5,1
4603,b1b39d2d7f736c765aa7a1752bfb47a9,1
4604,b1ae3f6fa918f097fbada5ea2c8d917d,1
4605,b1912140eefa8d59b3a23c4fde198085,1
4606,b19113a45e82b57d787148be17eb9bf2,1
4607,b18e8e78d8bacf67b64a2fdac539eebd,1
4608,b18d8ce90bd583a8375d00037b5942b3,1
4609,b18c423dd62152fa5bc07d01f48fd809,1
4610,b18800b8c67d2e202aad9e8ec84b6d46,1
4611,b1791d73a5c0e297a0e8f21699078c5c,1
4612,b174e8b6716f996a6615ca1c5b05cc9a,1
4613,b171945c68776b1434cf56b06c6e41a5,1
4614,b16d513acf2f4cb3c260ade9f070fe84,1
4615,b16784e495591a8f32fd73cb7da89675,1
4616,b1667d1833c649999401e36e75781208,1
4617,b16368d4d1a0c7b02b94b7747b6f7ee8,1
4618,b162b6f50e3bf0e06cf147e30b2209ce,1
4619,b1624ba38ed1e56d3c2eab63b8f0a66e,1
4620,b1600561dccf15ada586f6bce16cdabd,1
4621,b158c5a8fdb3600b0d4416c95cd1f052,1
4622,b153a9c1067a6994ca8b04623a5af0aa,1
4623,b15266f26fa532df5e1db846aa0a7ed8,1
4624,b148eb59c3088eaa91342b43111fc174,1
4625,b14045922b173f1dfba1137acb9be960,1
4626,b13946a927132681cffe3992c4ee284d,1
4627,b11ed526f7f6681196d0a59cc7ea7f71,1
4628,b0fe3e57f542f0b451ad4bf8b0933d12,1
4629,b0f8dad6d4de1b5bb0de84cf969aab82,1
4630,b0f75567787a7483aadf695f5021e881,1
4631,b0f6da4d4c644dd57ec5ac0aeaec92b2,1
4632,b0f2771cc4bc777b3e9d20764007cd6e,1
4633,b0ecafea73390cea9e4b6c6a8d7e8c14,1
4634,b0e6a81c94855e7f45b1033dac12995e,1
4635,b0e6870a2c0f7a96e18c84c02da14f94,1
4636,b0e456c406192d77c8ff45ba89c81d61,1
4637,b0e2300fbc4b502472c6e93767f4a1b9,1
4638,b0e05ca48f8aee5d8f1a49ff32cfdabc,1
4639,b0d7633100676a5e8755549bda0e3719,1
4640,b0d507d4f0e77d9e0082adf8e25a71e8,1
4641,b0d4b589f3a90fd6baabf9e3837282a5,1
4642,b0cf52862e59fbb2580993925efd4182,1
4643,b0cd6a169aaf7502ca3783e5e7527921,1
4644,b0cd3c6f4698495878458b6525de2e2a,1
4645,b0cb09eb848eddd6485a6a38e5a2f134,1
4646,b0c349820985b658bd337d5e317e7e84,1
4647,b0ba2e0d0afecff3b850f4c9675b6f1c,1
4648,b0b7f2d174679d57c6ce92c2adaa1811,1
4649,b0b5fce969eb68ee07a9f5670e7835ea,1
4650,b0a80f18a9efe22e2eb45a67db168ef9,1
4651,b0a4d00be7f1758826553fcc858f6001,1
4652,b0927dc3ec5627c0822425248cc99c13,1
4653,b091f0594b694484477cb61cb0b19d49,1
4654,b0896c9fbb84cf105a51c975a66e3857,1
4655,b085fe730254d7b519bc1231da539c38,1
4656,b0787e28f887f8b5a8ca9ef9c50ea83c,1
4657,b077b77adf79331dcfd0c85379e4d5b3,1
4658,b074c5fd5227ea0b4413740c1ade2324,1
4659,b071c84fd7416703e235386f5cdca35f,1
4660,b06f715187761642359df4eebb484b91,1
4661,b06f1c6ba8464e480ebe5a10d8ddf25e,1
4662,b06c0c571e531e70a8c1955184ad5ace,1
4663,b05dc8ebf6b00bda6748a2ed4a5fbcac,1
4664,b05d073f2741e28f818d1006b29e5416,1
4665,b0584553631afe370d0ee9383c4906ee,1
4666,b052fa7d7e0a1fab33e1a2633ff40252,1
4667,b049293d1dbfd9c038175bea4b9b0b72,1
4668,b045295488236fa73d8d9c37dc4b03e7,1
4669,b03ac518f2045adc4138e2e19695b37e,1
4670,b0363411321322effd28075f52b04ed2,1
4671,b0356d9d7c8536b68565c9390bfa5457,1
4672,b0316a50c00dfbd2a92a3d4dfee4b0a2,1
4673,b030929cf3b8c3370ea8c611f9ccb32e,1
4674,b02f8e74daf99820685dab542cbde741,1
4675,b029f13f9e92a709a47aa13a8207b274,1
4676,b0276fd6017b7395aa781016653a087b,1
4677,b024e4d22678962774c98c7c198ea66d,1
4678,b0229f62396effc36cfc54db9f5fba6a,1
4679,b020952fb8ae9684fa222563349510ba,1
4680,b00e0fd2ae759fd947aac853c836b93c,1
4681,affff75a131ac35c7afd497ab57a6337,1
4682,affe4f4b1746347a85182fb0d2b29a30,1
4683,aff7f8b5669fbc5d6f6097ce45e63b19,1
4684,aff556fd219750a650c1743d0eab1b6a,1
4685,afe9d6d9c6f3392215b71f8b2b0c11a7,1
4686,afdd0a65c8a8db2e53068f3c3dd70149,1
4687,afd907e82e22caa1e6003419e11c2a5a,1
4688,afd7b301910a6aa6251b6ddbfb3a7e64,1
4689,afd63872a9881751b87b82d45e4a468c,1
4690,afd0b9a943682e946e0036c598e8ef7f,1
4691,afbb296a1b427a13ad961689550a56fa,1
4692,afb9a07380963f172c8a956bef0fd28c,1
4693,afb7ccda67437e94b04d061983fb8735,1
4694,afb480f31af6e82ab67777121fad6dc5,1
4695,afa97c1719177a2dfa4c8baa78471cfa,1
4696,afa4fbe424bab6593e9a8395836966ef,1
4697,afa1462306ce1941adc5524ab4198909,1
4698,afa013e2707c8ee6f2908cbec286d6e2,1
4699,af9b68704fe49cb7b9b5687732ac8488,1
4700,af95ce622c3683fc82b4b4de9783fc51,1
4701,af909ac0b64b17367c81a96d3da1b91f,1
4702,af89dfdbf29841c052dc39485be958e3,1
4703,af86cd765238ea71b81a12b2631080f0,1
4704,af86cb5c04b075fea7b82fd0f4d87581,1
4705,af7eddc6b6c71109b0e05f9a0f49dde2,1
4706,af7b8a3470a5d0a998b522be320b9bc6,1
4707,af74758ef042323be803ecda0bf63bb4,1
4708,af70cd6337ae27de089c616dad39bea0,1
4709,af6df407c49dc18d7cca128229204fe9,1
4710,af68495db2d2d3fc740b5f9799e9ca0f,1
4711,af5db90ed4d85ebdf407c1507f5e3f3c,1
4712,af59b09d3ff297a070bf2f2cfe962783,1
4713,af575381e1a9712ced599c185ac3efb7,1
4714,af573164c90a3842bb3594b5c0716249,1
4715,af51e8dd1c30737ba2dd0ece8cfa294d,1
4716,af4f362d3cae91d1a5471d4fd50dd966,1
4717,af4add6ae61530f1768eef38c9a52c05,1
4718,af4a4064051073083caa2b1d8e2e6ced,1
4719,af49df16d1f66199c9876046775a08c7,1
4720,af499a728751b79aceabe7f2d2a84e81,1
4721,af40b8b8a23a2e3c5ad33aaf8508a621,1
4722,af3de24774685d8efb4d30f2879074b2,1
4723,af3afb557b92d4b738662b63bd68f894,1
4724,af3729c6e1d8559e4362e34fca43987a,1
4725,af366f48405f787edafa83d61e9ab5c5,1
4726,af327122b18bb529c0952a8e8d97c7f6,1
4727,af26054dcb45c7d1850b06f4dcef17fb,1
4728,af1ff1787969f2ed8bb7476d58167835,1
4729,af1af7ad74eff1faa28eb972ec695e23,1
4730,af18cc21e4400b700d7b7799880bb8fe,1
4731,aee0c6b1974dea13d22da1e998d162d1,1
4732,aee0b4170ba6a64163c96a30a993aa1f,1
4733,aedcbd139350338facf98d925e36b9b0,1
4734,aed997dc0ad462598f1b93bfd133a803,1
4735,aed98e376f0a3685776366a2ba55e4ee,1
4736,aed8cb80b5512777cb3f6361f4d00b77,1
4737,aed76e4af20383391599a93ea07aba20,1
4738,aed3e03b42ce7b4958431e118267fb95,1
4739,aecfcfbdbed5deaea72b8f500f5bd071,1
4740,aecdd0791cbeff822896d4514e14acaf,1
4741,aec26dc2c2b036799619e965e1b3f8e5,1
4742,aebfaa38bc677c5d0f0d937fff7ecfa0,1
4743,aeb71676ed8e15bdf62e647e3f54e3d1,1
4744,aeb03c7a39f64d39155d2195c291efc5,1
4745,aea40de76143f4303f9df454e32e3ec1,1
4746,aea3fa1fa5d8971c35a15b3e836e6d8d,1
4747,aea223346a5f80ca5f8c6f5a1a4e5e78,1
4748,ae9fd757bd2bc35c083a68cea4de561c,1
4749,ae9d97a1ea6b874f00e59685354e587c,1
4750,ae99f4ea382ddb241ec576e0d61cc20b,1
4751,ae96093146108e55367c723d76ea54a9,1
4752,ae8da51ab5aa8c09c0315e4285681438,1
4753,ae8c6a7c717f09a067a47b157854c4f3,1
4754,ae8babc8badb8563f582807f37befe25,1
4755,ae81c8b1f631eb3108924289a3333c0b,1
4756,ae7b79796d47ab59f417a154efcdbb77,1
4757,ae79bfbdd5dbdb7ee7e4bb651d0f3827,1
4758,ae7064095a12f07f1c3b733a947f948d,1
4759,ae6c2808c02ba82b0d0977e1ab5d68bc,1
4760,ae55a9f971dc788a3285d257a2abacc5,1
4761,ae4b37b37bb22e37fe34ada808837207,1
4762,ae4ad0fb461a0171027716517b3bb95e,1
4763,ae484a0d7d686f25d7f81a2b442e059c,1
4764,ae44e3fd0442d02e4622641099364b99,1
4765,ae4063938f4260b2cb76a9c84ff1f0f5,1
4766,ae2e59a60f342dda54b95647e88450b4,1
4767,ae2bc6e3f4ba64afb8405697bc40ab91,1
4768,ae2b4e3fee581c9f7a8858c7037a0891,1
4769,ae291900d1d4c67025b6e96fdb0474c9,1
4770,ae27f6bf595c66ba93b3aa1aabd83597,1
4771,ae271f166e8d5098c767f5753eab678e,1
4772,ae26034a96158a3d79611792b7169283,1
4773,ae2189793d5c0004461b896e52abe4fe,1
4774,ae20bce4e01b94c297b87bc056200028,1
4775,ae207cf8119fd10e3b9ac24570089fad,1
4776,ae153c43e70fe7ed191a0e437bc5e5b7,1
4777,ae0e4a6b52bcaa15eb032578f6936c23,1
4778,ae0b2ed66af9ee82a19ef3b6a3cf4e7c,1
4779,ae0586c566a563f18111555e71955cd7,1
4780,ae04948ad7210ea76801b331080e0b3a,1
4781,ae03d9bc60ea9a4254380f51832185de,1
4782,adfe7ac29b6d503ef86218a91d63a6c4,1
4783,adfdb66b94b9b516eb6c94e98c723149,1
4784,adfcd54789b345d7242847c583b483cf,1
4785,adfae35ff9b67586302b5ddb0b7897db,1
4786,adf6e13fe35d4626f4b6654c2fa99f71,1
4787,adf5412a5dc7ad4b3b76e30ca08ce400,1
4788,adf4fe4a0c7455d38ce27058d4b85f97,1
4789,adf458f98e9ee1dcbdf88c2536ea0596,1
4790,adf36e3db0e3e5d10445060e5d4324b8,1
4791,adf2f3c1524855ec8e22850045998f05,1
4792,adddad3f8f29debdcafc57d768c540ac,1
4793,add472e8f6fd13def1c4eac4d335f75a,1
4794,adc8767b432fd4f85ee6f7dc658554c2,1
4795,adc5def00980baefc876eb8023fb053d,1
4796,adc2652cd2757c2adf987c064c7a7c5f,1
4797,adc1efacbeecc9d4519c1e8c67e37407,1
4798,adc01bff75c8f595b059d6939bc30c6f,1
4799,adc0189d772013c8cad6d57ed0e546ae,1
4800,adbeeb0257c8460ca7f66b04857121fd,1
4801,adbcdda7135ea1cdf99ac88575691736,1
4802,adb8b0fee5a0cb2b9862775f76e5710a,1
4803,adafff62692fe2b543ae734d219ab354,1
4804,ad9ff8cd876fd0c70ee6319f79f5fbc1,1
4805,ad9a41097bbd4fb4fd0e84f7b409cffd,1
4806,ad95527eb93ab5b372afd4f6af9bcf5b,1
4807,ad940dccfb73a91371980ffb90400577,1
4808,ad918c14c8f5b5fa33e8bdef8590f11f,1
4809,ad7c7b0175f1440b3970b62ea0d6345e,1
4810,ad7c3fd04042133846eff8c3df22f3a7,1
4811,ad7b617a3395fb376fa504d08b207021,1
4812,ad7b5f94505bb6e093dd42152b62e036,1
4813,ad7a82ad700c917ec7703d1209587365,1
4814,ad79377cfe4283dfba93ba8c545437af,1
4815,ad738ca30f935923691b794d949794aa,1
4816,ad7116da4fcafd2d6d711bfdcf083855,1
4817,ad6f43630e7b620fe39325940b8e9cf1,1
4818,ad6b83aaec330b0f3d70d15875e07175,1
4819,ad66a32797bd6ae83f92661e78b2f279,1
4820,ad5db7237bf82b05272008e7ff2ce225,1
4821,ad503a1605132a233d35a86b50f5c7c8,1
4822,ad4e97d7dfdbd0888a62736e46965c01,1
4823,ad4925964de3c45ef9bcf02dd57eeb7e,1
4824,ad35f30aec87a8d4dd5fb9db2c45c12d,1
4825,ad2daf149c137256119cfd7eac3637c6,1
4826,ad18533f6d2b763930c376f267b090bd,1
4827,ad14ee8e47e0df1af034fbeb5b4b43e7,1
4828,ad054a269e8691d8e2727d1611f3950e,1
4829,ad00631c48d2db9b92face8cfc7e4f22,1
4830,acfdaf9a5e0116db79c9ca3fe3b082d3,1
4831,acf91aaa6f337456d3c506a5a494552c,1
4832,acf7725997583e25aa37d8dd1977ea12,1
4833,ace285a2bebd4eb4a69cf13a91e726d0,1
4834,ace259aed18f4a7887e030f630565460,1
4835,acd09dc03842cb2b363263b562bad5fb,1
4836,acce37be3303de0f1c5e706dd9e45b85,1
4837,acca556e877c4ee6aaa815349925fab6,1
4838,acc6272ca5228177e324bd704e24488f,1
4839,acc374bd9024806a83121b1d2565db2f,1
